date,station,latitude,longitude,aqi,pm2_5,pm10,no2,so2,o3,temperature_C,relative_humidity_%,notes
2024-04-25,Illam,26.8901,87.9204,90,30.6,67.6,18.7,4.0,60.6,28.6,48.3,
2024-04-26,Kathmandu,27.7172,85.324,159,70.3,145.2,28.2,5.7,60.3,25.3,54.9,
2024-04-26,Lalitpur,27.6648,85.3188,151,56.0,146.5,22.9,5.4,61.9,29.7,49.9,
2024-04-26,Bhaktapur,27.6714,85.427,152,57.7,132.8,26.6,7.0,53.1,28.6,72.9,
2024-04-26,Pokhara,28.2096,83.9856,86,28.7,53.8,10.0,2.2,57.0,30.7,46.0,
2024-04-26,Biratnagar,26.4525,87.2718,107,38.1,86.5,27.3,6.3,63.0,25.7,56.9,
2024-04-26,Nepalgunj,28.0582,81.6176,112,39.9,100.3,2.5,3.7,69.6,29.7,49.0,
2024-04-26,Bharatpur,27.6838,84.4328,77,24.6,57.2,16.3,1.0,78.5,32.7,50.4,
2024-04-26,Dhangadhi,28.707,80.5912,90,30.5,49.9,6.3,1.0,55.7,25.2,29.9,
2024-04-26,Janakpur,26.706,85.9246,80,26.0,56.7,7.9,4.9,65.5,27.6,28.9,
2024-04-26,Butwal,27.7,83.45,115,41.2,57.0,3.2,2.7,61.2,35.1,62.9,
2024-04-26,Dharan,26.8125,87.2835,94,32.4,46.8,2.0,5.5,86.6,23.5,61.7,
2024-04-26,Hetauda,27.4163,85.0306,90,30.4,58.8,10.9,3.1,52.4,27.8,49.2,
2024-04-26,Birgunj,27.0,84.8667,131,47.7,72.3,22.0,7.0,86.5,28.0,47.8,
2024-04-26,Jumla,29.2741,82.1855,58,15.7,15.7,9.9,2.5,48.3,30.7,36.1,
2024-04-26,Illam,26.8901,87.9204,67,19.7,31.2,4.6,3.9,65.5,34.6,55.3,
2024-04-27,Kathmandu,27.7172,85.324,121,43.8,94.9,15.3,5.4,71.5,35.0,48.7,
2024-04-27,Lalitpur,27.6648,85.3188,141,51.6,100.5,28.3,4.2,53.4,35.2,46.2,
2024-04-27,Bhaktapur,27.6714,85.427,140,51.3,126.3,22.0,4.1,75.3,31.7,56.2,
2024-04-27,Pokhara,28.2096,83.9856,55,14.2,35.1,2.0,4.5,55.9,25.9,64.6,
2024-04-27,Biratnagar,26.4525,87.2718,111,39.4,66.1,11.5,3.0,57.2,31.8,36.5,
2024-04-27,Nepalgunj,28.0582,81.6176,86,28.7,49.7,8.7,6.5,56.6,29.1,42.0,
2024-04-27,Bharatpur,27.6838,84.4328,76,23.8,46.3,9.8,5.2,49.8,31.4,40.9,
2024-04-27,Dhangadhi,28.707,80.5912,104,36.9,93.3,2.8,1.3,67.7,28.5,49.2,
2024-04-27,Janakpur,26.706,85.9246,112,40.0,99.6,12.6,2.2,46.3,21.1,43.4,
2024-04-27,Butwal,27.7,83.45,91,31.3,55.5,10.4,3.3,40.8,34.4,43.4,
2024-04-27,Dharan,26.8125,87.2835,111,39.7,89.2,8.3,1.0,55.5,29.0,52.2,
2024-04-27,Hetauda,27.4163,85.0306,112,40.0,69.7,7.4,1.0,45.0,26.0,51.1,
2024-04-27,Birgunj,27.0,84.8667,108,38.2,96.9,20.7,4.5,36.5,31.9,63.4,
2024-04-27,Jumla,29.2741,82.1855,57,14.8,16.3,12.9,5.4,59.6,33.4,68.9,
2024-04-27,Illam,26.8901,87.9204,87,29.0,49.6,6.4,3.9,63.4,25.9,58.1,
2024-04-28,Kathmandu,27.7172,85.324,145,53.3,92.5,26.2,3.6,36.4,28.0,54.0,
2024-04-28,Lalitpur,27.6648,85.3188,110,39.2,65.3,17.8,3.5,58.1,37.7,57.0,
2024-04-28,Bhaktapur,27.6714,85.427,133,48.5,125.3,24.6,3.6,56.2,33.1,29.2,
2024-04-28,Pokhara,28.2096,83.9856,84,27.6,40.9,6.0,4.0,61.3,26.0,28.8,
2024-04-28,Biratnagar,26.4525,87.2718,108,38.4,84.4,32.6,4.4,53.1,34.0,51.7,
2024-04-28,Nepalgunj,28.0582,81.6176,90,30.5,49.1,7.8,2.6,65.7,29.9,31.2,
2024-04-28,Bharatpur,27.6838,84.4328,76,24.0,36.8,3.8,5.2,61.8,33.6,69.2,
2024-04-28,Dhangadhi,28.707,80.5912,92,31.7,56.0,17.2,4.4,68.9,27.3,59.1,
2024-04-28,Janakpur,26.706,85.9246,99,34.9,81.7,3.6,5.3,61.0,28.4,31.9,
2024-04-28,Butwal,27.7,83.45,84,28.0,68.5,11.2,2.8,79.0,27.3,49.3,
2024-04-28,Dharan,26.8125,87.2835,86,28.6,47.6,12.2,5.0,28.2,23.4,34.6,
2024-04-28,Hetauda,27.4163,85.0306,113,40.3,102.7,12.9,3.9,51.0,31.8,55.5,
2024-04-28,Birgunj,27.0,84.8667,125,45.1,74.5,22.5,2.0,61.1,35.9,52.5,
2024-04-28,Jumla,29.2741,82.1855,70,21.3,33.0,4.8,1.5,52.1,29.2,32.4,
2024-04-28,Illam,26.8901,87.9204,55,13.8,14.1,3.2,3.1,47.1,29.6,90.4,
2024-04-29,Kathmandu,27.7172,85.324,158,70.0,164.6,32.3,2.8,44.4,32.7,42.7,
2024-04-29,Lalitpur,27.6648,85.3188,153,59.7,128.8,22.4,6.2,51.7,30.9,57.1,
2024-04-29,Bhaktapur,27.6714,85.427,126,45.7,81.1,4.6,5.6,57.8,30.0,58.2,
2024-04-29,Pokhara,28.2096,83.9856,125,45.2,71.2,12.8,1.0,69.6,26.0,35.7,
2024-04-29,Biratnagar,26.4525,87.2718,97,34.2,55.1,20.1,4.1,64.3,32.6,43.8,
2024-04-29,Nepalgunj,28.0582,81.6176,84,27.6,63.6,18.7,2.1,60.1,27.3,49.8,
2024-04-29,Bharatpur,27.6838,84.4328,84,28.0,67.5,18.9,1.4,63.6,29.7,49.5,
2024-04-29,Dhangadhi,28.707,80.5912,106,37.7,76.0,13.5,1.0,68.4,30.4,53.7,
2024-04-29,Janakpur,26.706,85.9246,128,46.5,68.6,7.2,1.8,50.0,30.1,63.4,
2024-04-29,Butwal,27.7,83.45,113,40.5,80.0,6.3,1.0,68.8,30.3,52.3,
2024-04-29,Dharan,26.8125,87.2835,84,27.9,68.5,6.3,3.0,71.7,30.2,49.4,
2024-04-29,Hetauda,27.4163,85.0306,81,26.4,70.6,2.4,4.3,62.5,34.0,53.0,
2024-04-29,Birgunj,27.0,84.8667,124,44.9,98.4,29.7,6.2,68.2,29.5,53.3,
2024-04-29,Jumla,29.2741,82.1855,11,2.8,15.3,13.7,4.1,72.7,32.1,51.1,
2024-04-29,Illam,26.8901,87.9204,63,17.9,46.3,9.3,2.8,40.0,30.1,62.2,
2024-04-30,Kathmandu,27.7172,85.324,158,68.3,162.4,23.1,5.5,67.0,27.1,64.2,
2024-04-30,Lalitpur,27.6648,85.3188,158,68.6,136.5,8.8,7.3,76.2,26.4,53.6,
2024-04-30,Bhaktapur,27.6714,85.427,157,66.6,115.1,14.3,3.9,41.8,29.2,30.0,
2024-04-30,Pokhara,28.2096,83.9856,115,41.4,65.2,3.5,3.8,51.3,32.2,40.7,
2024-04-30,Biratnagar,26.4525,87.2718,95,32.9,93.3,17.6,2.5,69.2,28.9,28.2,
2024-04-30,Nepalgunj,28.0582,81.6176,114,40.7,75.5,3.5,2.5,63.2,23.5,56.4,
2024-04-30,Bharatpur,27.6838,84.4328,108,38.4,92.3,16.5,1.0,62.5,33.3,38.0,
2024-04-30,Dhangadhi,28.707,80.5912,65,18.6,35.9,8.1,1.0,58.7,29.6,52.9,
2024-04-30,Janakpur,26.706,85.9246,116,41.5,99.4,17.3,3.8,68.9,32.5,64.8,
2024-04-30,Butwal,27.7,83.45,68,20.3,44.7,13.7,1.5,59.4,28.1,55.7,
2024-04-30,Dharan,26.8125,87.2835,98,34.6,74.6,14.0,2.2,63.5,29.5,46.2,
2024-04-30,Hetauda,27.4163,85.0306,94,32.4,56.7,4.8,6.2,57.9,26.9,22.6,
2024-04-30,Birgunj,27.0,84.8667,119,42.7,74.8,17.0,5.7,46.3,32.3,34.5,
2024-04-30,Jumla,29.2741,82.1855,65,18.9,40.0,8.4,1.3,44.0,28.8,61.2,
2024-04-30,Illam,26.8901,87.9204,85,28.3,53.8,4.9,7.3,46.2,24.4,78.6,
2024-05-01,Kathmandu,27.7172,85.324,156,64.6,122.0,29.3,3.4,56.2,29.9,32.7,
2024-05-01,Lalitpur,27.6648,85.3188,154,60.9,116.2,23.5,2.6,37.6,30.3,62.5,
2024-05-01,Bhaktapur,27.6714,85.427,159,70.5,181.2,20.4,2.6,49.2,28.6,51.5,
2024-05-01,Pokhara,28.2096,83.9856,101,35.6,79.3,16.1,7.0,71.4,26.9,61.0,
2024-05-01,Biratnagar,26.4525,87.2718,113,40.5,75.3,23.4,4.0,54.4,28.3,44.3,
2024-05-01,Nepalgunj,28.0582,81.6176,75,23.7,48.2,6.5,1.7,66.0,25.3,29.8,
2024-05-01,Bharatpur,27.6838,84.4328,75,23.3,30.5,14.3,3.6,38.9,31.4,39.1,
2024-05-01,Dhangadhi,28.707,80.5912,78,25.1,35.9,24.3,1.4,58.7,28.5,49.2,
2024-05-01,Janakpur,26.706,85.9246,125,45.1,100.8,2.5,3.6,34.5,29.1,44.6,
2024-05-01,Butwal,27.7,83.45,115,41.4,61.3,9.2,6.2,65.5,29.6,45.7,
2024-05-01,Dharan,26.8125,87.2835,85,28.1,48.8,14.6,4.7,43.0,24.9,48.4,
2024-05-01,Hetauda,27.4163,85.0306,104,36.6,66.4,11.3,1.0,81.5,31.5,39.6,
2024-05-01,Birgunj,27.0,84.8667,76,24.1,44.2,23.9,5.9,56.6,31.1,56.6,
2024-05-01,Jumla,29.2741,82.1855,67,19.8,42.7,6.7,1.0,60.4,29.2,48.0,
2024-05-01,Illam,26.8901,87.9204,80,26.1,59.6,9.8,3.0,66.1,31.1,42.6,
2024-05-02,Kathmandu,27.7172,85.324,149,55.1,88.7,24.5,5.9,68.2,31.1,54.0,
2024-05-02,Lalitpur,27.6648,85.3188,153,58.6,106.1,19.5,5.7,67.7,30.4,50.4,
2024-05-02,Bhaktapur,27.6714,85.427,138,50.6,83.9,17.1,7.4,78.0,27.0,52.1,
2024-05-02,Pokhara,28.2096,83.9856,99,35.1,70.5,4.1,1.0,46.7,30.7,47.0,
2024-05-02,Biratnagar,26.4525,87.2718,140,51.4,122.0,19.5,5.9,51.2,30.1,67.8,
2024-05-02,Nepalgunj,28.0582,81.6176,75,23.5,28.2,11.2,6.2,60.0,29.5,54.5,
2024-05-02,Bharatpur,27.6838,84.4328,87,29.1,45.2,11.0,1.5,78.6,27.8,60.5,
2024-05-02,Dhangadhi,28.707,80.5912,97,33.9,68.8,10.1,2.7,48.7,29.7,48.6,
2024-05-02,Janakpur,26.706,85.9246,122,44.1,71.1,5.9,2.8,66.9,30.6,85.0,
2024-05-02,Butwal,27.7,83.45,106,37.4,81.1,11.1,2.5,51.1,29.6,56.2,
2024-05-02,Dharan,26.8125,87.2835,95,33.2,86.4,11.4,4.0,64.3,28.8,51.4,
2024-05-02,Hetauda,27.4163,85.0306,99,34.9,94.1,16.5,1.4,63.2,22.2,56.8,
2024-05-02,Birgunj,27.0,84.8667,137,50.3,119.4,10.8,3.2,56.1,35.7,39.2,
2024-05-02,Jumla,29.2741,82.1855,50,11.9,26.8,15.4,2.6,64.1,26.4,60.3,
2024-05-02,Illam,26.8901,87.9204,82,26.9,58.1,19.6,7.0,53.0,27.5,40.0,
2024-05-03,Kathmandu,27.7172,85.324,151,56.4,108.8,35.3,7.0,46.8,29.0,39.9,
2024-05-03,Lalitpur,27.6648,85.3188,152,56.7,121.9,17.1,4.9,58.7,32.7,69.6,
2024-05-03,Bhaktapur,27.6714,85.427,155,62.9,122.4,24.2,5.3,60.8,31.7,34.8,
2024-05-03,Pokhara,28.2096,83.9856,81,26.5,50.0,17.0,2.5,54.6,30.9,60.9,
2024-05-03,Biratnagar,26.4525,87.2718,129,46.7,98.9,20.6,6.1,70.8,34.6,67.8,
2024-05-03,Nepalgunj,28.0582,81.6176,90,30.5,73.6,21.6,2.3,68.0,33.6,52.5,
2024-05-03,Bharatpur,27.6838,84.4328,93,32.3,48.5,12.0,1.9,70.3,23.6,65.0,
2024-05-03,Dhangadhi,28.707,80.5912,500,35.4,76.9,5.7,3.3,64.8,27.7,57.6,
2024-05-03,Janakpur,26.706,85.9246,114,40.6,74.0,8.9,2.4,45.6,28.0,66.7,
2024-05-03,Butwal,27.7,83.45,78,24.9,36.7,13.3,2.0,75.2,34.0,45.6,
2024-05-03,Dharan,26.8125,87.2835,86,28.8,71.8,14.9,1.0,41.4,24.9,54.4,
2024-05-03,Hetauda,27.4163,85.0306,104,36.6,55.3,16.1,1.4,50.8,27.4,58.0,
2024-05-03,Birgunj,27.0,84.8667,152,58.0,103.0,27.3,6.3,78.1,26.4,49.7,
2024-05-03,Jumla,29.2741,82.1855,58,15.4,30.5,8.6,6.7,76.0,28.7,50.1,
2024-05-03,Illam,26.8901,87.9204,80,25.7,39.9,14.6,2.0,81.0,27.3,46.1,
2024-05-04,Kathmandu,27.7172,85.324,145,53.6,134.5,17.2,4.5,63.7,26.6,58.3,
2024-05-04,Lalitpur,27.6648,85.3188,130,47.1,97.1,16.3,4.3,51.4,27.6,49.0,
2024-05-04,Bhaktapur,27.6714,85.427,151,55.9,107.0,24.9,4.5,40.4,29.8,66.5,
2024-05-04,Pokhara,28.2096,83.9856,111,39.5,55.6,9.2,4.8,37.0,27.3,44.7,
2024-05-04,Biratnagar,26.4525,87.2718,116,41.6,60.0,18.4,2.8,63.1,34.0,65.5,
2024-05-04,Nepalgunj,28.0582,81.6176,101,35.6,63.5,6.2,2.1,68.9,27.6,53.9,
2024-05-04,Bharatpur,27.6838,84.4328,93,32.2,50.1,4.0,3.3,55.0,25.2,52.0,
2024-05-04,Dhangadhi,28.707,80.5912,123,44.4,92.2,11.3,4.9,66.6,27.3,46.7,
2024-05-04,Janakpur,26.706,85.9246,109,38.9,97.5,10.0,4.4,35.8,23.5,38.4,
2024-05-04,Butwal,27.7,83.45,106,37.5,60.1,12.9,6.0,50.5,31.3,70.4,
2024-05-04,Dharan,26.8125,87.2835,81,26.5,45.9,2.1,2.2,51.9,34.2,43.2,
2024-05-04,Hetauda,27.4163,85.0306,84,27.6,57.8,9.1,1.0,86.5,32.0,52.6,
2024-05-04,Birgunj,27.0,84.8667,126,45.8,107.8,21.4,7.7,53.2,34.5,69.8,
2024-05-04,Jumla,29.2741,82.1855,30,7.2,7.2,3.4,5.2,58.3,30.9,25.9,
2024-05-04,Illam,26.8901,87.9204,49,11.7,22.0,8.6,3.8,57.7,33.2,39.7,
2024-05-05,Kathmandu,27.7172,85.324,138,50.7,114.3,31.5,6.0,67.7,26.7,56.2,
2024-05-05,Lalitpur,27.6648,85.3188,143,52.6,123.3,22.8,7.6,61.5,36.0,49.4,
2024-05-05,Bhaktapur,27.6714,85.427,121,43.8,103.9,34.9,5.6,63.4,35.8,65.7,
2024-05-05,Pokhara,28.2096,83.9856,72,22.2,37.0,13.9,2.1,40.6,27.5,53.8,
2024-05-05,Biratnagar,26.4525,87.2718,124,44.8,103.1,17.7,5.6,73.7,26.0,49.0,
2024-05-05,Nepalgunj,28.0582,81.6176,107,37.8,98.0,9.6,4.3,51.7,28.6,47.2,
2024-05-05,Bharatpur,27.6838,84.4328,70,21.2,49.7,5.2,4.2,68.8,27.5,53.0,
2024-05-05,Dhangadhi,28.707,80.5912,122,43.9,89.0,19.2,2.8,69.6,32.5,36.1,
2024-05-05,Janakpur,26.706,85.9246,102,35.9,56.3,6.0,1.2,62.8,26.5,53.3,
2024-05-05,Butwal,27.7,83.45,64,18.1,47.1,7.2,1.7,66.1,25.7,47.5,
2024-05-05,Dharan,26.8125,87.2835,75,23.4,50.3,12.1,2.7,50.6,27.3,49.5,
2024-05-05,Hetauda,27.4163,85.0306,101,35.7,72.3,2.0,6.3,68.4,27.1,45.4,
2024-05-05,Birgunj,27.0,84.8667,126,45.5,75.9,17.6,4.4,52.1,31.3,31.8,
2024-05-05,Jumla,29.2741,82.1855,76,23.9,48.9,10.8,4.3,66.6,23.9,42.3,
2024-05-05,Illam,26.8901,87.9204,83,27.5,63.8,15.9,3.0,67.2,26.6,51.7,
2024-05-06,Kathmandu,27.7172,85.324,153,59.2,133.2,22.7,6.0,42.9,33.8,47.3,
2024-05-06,Lalitpur,27.6648,85.3188,124,44.7,72.9,29.5,7.4,67.9,33.0,62.5,
2024-05-06,Bhaktapur,27.6714,85.427,157,66.3,155.2,26.4,6.8,56.5,26.6,46.3,
2024-05-06,Pokhara,28.2096,83.9856,74,23.1,45.1,4.5,5.6,40.9,27.9,39.0,
2024-05-06,Biratnagar,26.4525,87.2718,108,38.3,95.5,20.4,4.5,59.5,32.1,47.5,
2024-05-06,Nepalgunj,28.0582,81.6176,111,39.7,93.0,9.0,2.6,55.6,25.4,33.5,
2024-05-06,Bharatpur,27.6838,84.4328,73,22.8,27.5,10.3,1.6,65.5,27.6,54.3,
2024-05-06,Dhangadhi,28.707,80.5912,118,42.3,69.9,17.4,3.0,53.2,31.3,42.6,
2024-05-06,Janakpur,26.706,85.9246,107,37.9,81.2,5.1,5.5,61.2,32.0,53.2,
2024-05-06,Butwal,27.7,83.45,98,34.3,85.2,8.5,2.8,64.1,20.7,40.6,
2024-05-06,Dharan,26.8125,87.2835,87,29.2,44.3,4.0,1.0,69.0,31.6,44.6,
2024-05-06,Hetauda,27.4163,85.0306,109,38.6,86.6,2.7,5.1,62.6,27.1,43.9,
2024-05-06,Birgunj,27.0,84.8667,111,39.6,68.1,29.4,4.5,70.8,29.8,50.5,
2024-05-06,Jumla,29.2741,82.1855,54,13.7,24.3,7.1,3.4,70.8,25.5,65.5,
2024-05-06,Illam,26.8901,87.9204,93,32.0,51.4,7.2,2.8,67.7,24.9,55.4,
2024-05-07,Kathmandu,27.7172,85.324,500,55.5,130.3,21.9,3.3,55.0,31.6,25.7,
2024-05-07,Lalitpur,27.6648,85.3188,144,52.9,118.9,28.5,3.7,50.5,31.5,42.7,
2024-05-07,Bhaktapur,27.6714,85.427,154,60.6,88.7,33.4,3.9,54.5,27.4,44.3,
2024-05-07,Pokhara,28.2096,83.9856,85,28.1,45.6,13.3,1.7,64.5,30.1,80.7,
2024-05-07,Biratnagar,26.4525,87.2718,141,51.7,80.1,15.8,6.2,36.8,30.4,31.8,
2024-05-07,Nepalgunj,28.0582,81.6176,90,30.5,42.5,10.8,5.0,37.1,29.4,58.1,
2024-05-07,Bharatpur,27.6838,84.4328,82,26.9,40.3,9.3,2.2,56.0,29.0,76.2,
2024-05-07,Dhangadhi,28.707,80.5912,116,41.6,74.8,13.8,5.3,72.9,26.4,29.5,
2024-05-07,Janakpur,26.706,85.9246,114,40.9,100.0,16.3,4.7,63.6,30.7,60.8,
2024-05-07,Butwal,27.7,83.45,91,31.1,57.6,7.8,4.6,79.1,26.6,63.1,
2024-05-07,Dharan,26.8125,87.2835,87,29.1,55.5,17.6,2.2,53.1,23.4,52.2,
2024-05-07,Hetauda,27.4163,85.0306,100,35.3,53.9,11.8,3.9,63.0,25.8,52.6,
2024-05-07,Birgunj,27.0,84.8667,119,42.8,74.4,21.4,4.4,51.3,31.5,35.6,
2024-05-07,Jumla,29.2741,82.1855,63,17.6,50.5,13.8,1.0,68.8,28.8,49.3,
2024-05-07,Illam,26.8901,87.9204,60,16.5,31.1,4.2,5.6,32.5,30.2,53.1,
2024-05-08,Kathmandu,27.7172,85.324,145,53.2,81.2,29.7,8.0,60.4,29.6,52.4,
2024-05-08,Lalitpur,27.6648,85.3188,500,55.4,146.8,36.1,4.6,64.5,26.2,39.7,
2024-05-08,Bhaktapur,27.6714,85.427,156,66.1,151.5,25.1,3.9,62.2,28.1,57.9,
2024-05-08,Pokhara,28.2096,83.9856,94,32.5,74.0,14.4,4.1,72.6,29.0,29.0,
2024-05-08,Biratnagar,26.4525,87.2718,124,44.7,72.4,30.2,6.1,60.3,28.5,69.0,
2024-05-08,Nepalgunj,28.0582,81.6176,95,33.1,53.5,11.0,3.0,43.9,28.8,36.3,
2024-05-08,Bharatpur,27.6838,84.4328,66,19.2,42.5,15.0,3.9,47.5,25.6,52.8,
2024-05-08,Dhangadhi,28.707,80.5912,107,37.8,77.9,15.3,1.0,64.8,28.5,55.4,
2024-05-08,Janakpur,26.706,85.9246,117,42.0,97.2,15.2,2.9,64.8,28.4,40.0,
2024-05-08,Butwal,27.7,83.45,105,37.0,56.8,18.2,1.6,55.3,29.9,50.1,
2024-05-08,Dharan,26.8125,87.2835,90,30.7,47.2,5.7,1.0,70.6,32.4,53.8,
2024-05-08,Hetauda,27.4163,85.0306,111,39.6,81.7,13.4,4.6,66.6,28.0,73.6,
2024-05-08,Birgunj,27.0,84.8667,122,44.0,99.0,17.4,7.5,50.6,33.2,44.6,
2024-05-08,Jumla,29.2741,82.1855,51,12.3,30.2,11.8,3.2,64.7,29.2,64.8,
2024-05-08,Illam,26.8901,87.9204,88,29.5,51.3,5.8,2.8,67.7,29.4,33.6,
2024-05-09,Kathmandu,27.7172,85.324,152,57.1,148.4,24.6,6.7,41.3,27.2,50.8,
2024-05-09,Lalitpur,27.6648,85.3188,142,52.0,86.0,23.0,6.4,29.0,29.4,67.7,
2024-05-09,Bhaktapur,27.6714,85.427,152,57.6,118.4,20.6,5.3,59.6,27.3,65.3,
2024-05-09,Pokhara,28.2096,83.9856,70,21.0,32.3,14.0,1.1,56.4,26.5,43.8,
2024-05-09,Biratnagar,26.4525,87.2718,152,56.9,95.2,22.6,3.5,64.0,29.1,53.4,
2024-05-09,Nepalgunj,28.0582,81.6176,91,31.3,73.0,17.7,2.0,37.4,27.4,33.6,
2024-05-09,Bharatpur,27.6838,84.4328,103,36.5,57.3,8.9,4.4,85.3,31.7,59.2,
2024-05-09,Dhangadhi,28.707,80.5912,97,33.8,49.5,5.6,1.8,64.2,29.3,39.0,
2024-05-09,Janakpur,26.706,85.9246,85,28.1,59.2,11.3,1.8,64.2,29.1,65.7,
2024-05-09,Butwal,27.7,83.45,118,42.2,64.3,6.6,1.0,48.5,27.1,31.6,
2024-05-09,Dharan,26.8125,87.2835,100,35.3,59.1,19.6,3.2,66.0,28.4,42.2,
2024-05-09,Hetauda,27.4163,85.0306,104,36.6,75.7,14.4,4.6,48.0,23.7,41.6,
2024-05-09,Birgunj,27.0,84.8667,151,55.5,117.5,18.5,4.8,57.9,32.6,23.8,
2024-05-09,Jumla,29.2741,82.1855,20,4.8,13.4,2.0,1.0,38.8,27.1,37.8,
2024-05-09,Illam,26.8901,87.9204,59,15.9,33.0,14.3,1.4,62.6,26.0,36.5,
2024-05-10,Kathmandu,27.7172,85.324,159,71.4,164.3,16.2,7.2,32.2,27.3,43.3,
2024-05-10,Lalitpur,27.6648,85.3188,117,41.9,116.3,26.0,5.3,58.0,28.0,65.8,
2024-05-10,Bhaktapur,27.6714,85.427,156,65.8,129.1,20.1,5.4,72.3,27.6,31.4,
2024-05-10,Pokhara,28.2096,83.9856,84,28.0,69.0,4.4,1.0,70.1,32.8,44.8,
2024-05-10,Biratnagar,26.4525,87.2718,143,52.4,116.7,22.5,4.7,31.0,35.5,49.7,
2024-05-10,Nepalgunj,28.0582,81.6176,94,32.5,75.4,5.9,3.0,51.5,25.1,53.3,
2024-05-10,Bharatpur,27.6838,84.4328,83,27.3,46.4,7.5,2.5,77.0,32.8,39.7,
2024-05-10,Dhangadhi,28.707,80.5912,114,40.7,85.4,2.0,2.3,66.2,27.4,58.9,
2024-05-10,Janakpur,26.706,85.9246,90,30.6,71.3,12.2,3.8,49.3,25.6,69.8,
2024-05-10,Butwal,27.7,83.45,92,31.8,52.5,7.8,2.2,56.0,32.2,56.0,
2024-05-10,Dharan,26.8125,87.2835,53,13.1,20.6,10.1,4.6,38.4,23.4,46.5,
2024-05-10,Hetauda,27.4163,85.0306,102,35.9,83.2,6.1,2.3,64.6,27.5,59.5,
2024-05-10,Birgunj,27.0,84.8667,144,52.9,113.1,17.7,5.7,79.6,27.0,47.3,
2024-05-10,Jumla,29.2741,82.1855,75,23.7,52.9,12.1,3.9,47.6,27.5,29.0,
2024-05-10,Illam,26.8901,87.9204,65,18.8,44.7,8.1,1.0,56.9,31.0,44.5,
2024-05-11,Kathmandu,27.7172,85.324,153,58.6,111.7,29.6,5.9,43.2,27.1,44.6,
2024-05-11,Lalitpur,27.6648,85.3188,151,55.6,136.3,13.4,3.9,52.2,26.6,51.8,
2024-05-11,Bhaktapur,27.6714,85.427,153,58.4,86.7,16.6,5.6,61.3,31.9,39.5,
2024-05-11,Pokhara,28.2096,83.9856,89,30.3,72.0,14.6,5.9,51.5,27.7,40.7,
2024-05-11,Biratnagar,26.4525,87.2718,130,47.1,66.2,23.6,3.8,65.4,32.4,88.2,
2024-05-11,Nepalgunj,28.0582,81.6176,84,28.0,51.5,22.2,1.1,63.0,27.9,43.7,
2024-05-11,Bharatpur,27.6838,84.4328,119,43.0,78.7,15.6,2.4,52.5,24.9,49.3,
2024-05-11,Dhangadhi,28.707,80.5912,105,37.3,84.7,2.0,1.0,75.7,30.0,79.5,
2024-05-11,Janakpur,26.706,85.9246,120,43.1,63.1,11.2,4.8,63.8,28.1,60.2,
2024-05-11,Butwal,27.7,83.45,76,23.9,36.4,4.7,5.8,53.8,27.9,57.3,
2024-05-11,Dharan,26.8125,87.2835,104,36.8,94.0,10.6,1.0,45.5,27.7,51.6,
2024-05-11,Hetauda,27.4163,85.0306,64,18.1,27.2,14.4,2.7,45.9,26.5,63.3,
2024-05-11,Birgunj,27.0,84.8667,115,41.3,97.3,23.0,3.2,40.0,31.3,60.1,
2024-05-11,Jumla,29.2741,82.1855,129,47.0,74.0,2.6,1.0,62.9,28.2,62.2,
2024-05-11,Illam,26.8901,87.9204,85,28.3,68.3,12.8,1.0,52.9,25.1,67.9,
2024-05-12,Kathmandu,27.7172,85.324,155,63.6,118.4,28.3,3.7,45.2,23.7,48.0,
2024-05-12,Lalitpur,27.6648,85.3188,125,45.3,102.1,29.6,4.4,60.0,27.5,61.3,
2024-05-12,Bhaktapur,27.6714,85.427,146,53.9,97.4,23.8,7.5,77.5,21.5,65.1,
2024-05-12,Pokhara,28.2096,83.9856,89,30.0,66.6,11.6,2.8,61.9,24.5,49.0,
2024-05-12,Biratnagar,26.4525,87.2718,95,32.9,78.5,16.8,4.9,58.9,32.2,52.9,
2024-05-12,Nepalgunj,28.0582,81.6176,127,45.9,76.8,12.2,4.7,64.4,32.5,38.6,
2024-05-12,Bharatpur,27.6838,84.4328,105,37.0,62.2,10.7,3.1,58.8,31.9,47.0,
2024-05-12,Dhangadhi,28.707,80.5912,75,23.3,47.2,14.6,1.0,29.7,27.3,40.4,
2024-05-12,Janakpur,26.706,85.9246,85,28.3,64.5,15.5,6.0,75.4,31.7,48.7,
2024-05-12,Butwal,27.7,83.45,88,29.7,55.8,13.5,5.7,65.9,29.4,37.8,
2024-05-12,Dharan,26.8125,87.2835,61,17.0,36.3,6.2,1.0,56.1,28.2,62.7,
2024-05-12,Hetauda,27.4163,85.0306,82,26.8,62.1,2.0,1.5,47.6,23.4,57.2,
2024-05-12,Birgunj,27.0,84.8667,133,48.4,74.6,27.9,5.5,56.1,30.0,60.9,
2024-05-12,Jumla,29.2741,82.1855,56,14.6,34.2,19.9,2.4,55.4,27.4,62.3,
2024-05-12,Illam,26.8901,87.9204,95,32.9,64.2,23.1,4.5,62.6,30.5,50.8,
2024-05-13,Kathmandu,27.7172,85.324,155,62.8,103.3,16.9,3.4,60.3,31.2,30.9,
2024-05-13,Lalitpur,27.6648,85.3188,151,55.8,94.4,18.9,5.5,64.7,33.4,62.9,
